Date,EquityStrategy,EquityBuyHold,DailyReturnStrategy,DailyReturnBuyHold,EffectiveExposure
2016-10-07,1.6331227781741504,1.5927730096136499,0.009969275021246116,0.009969275021246116,1.0
2016-10-08,1.637139650278142,1.5966906363566071,0.0024596265251302096,0.0024596265251302096,1.0
2016-10-09,1.6316428779253112,1.5913296734451918,-0.003357546408393919,-0.003357546408393919,1.0
2016-10-10,1.6350783606458303,1.5946802752648264,0.002105535939878944,0.002105535939878944,1.0
2016-10-11,1.6969170496151742,1.6549911080182478,0.03782001551590386,0.03782001551590386,1.0
2016-10-12,1.6801888914452618,1.6386762545426428,-0.009857970472808897,-0.009857970472808897,1.0
2016-10-13,1.6798453431732099,1.6383411943606794,-0.00020447002941226256,-0.00020447002941226256,1.0
2016-10-14,1.686108492440618,1.6444495992164745,0.003728408268571348,0.003728408268571348,1.0
2016-10-15,1.68645204071267,1.6447846593984379,0.0002037521746627302,0.0002037521746627302,1.0
2016-10-16,1.6963885138120176,1.654475630815227,0.00589193932556098,0.00589193932556098,1.0
2016-10-17,1.6901517913347677,1.6483929998195828,-0.003676470588235281,-0.003676470588235281,1.0
2016-10-18,1.6783918697145292,1.6369236320523726,-0.006957908562136406,-0.006957908562136406,1.0
2016-10-19,1.6643328173505587,1.6232119384520218,-0.008376501708365569,-0.008376501708365569,1.0
2016-10-20,1.6597345558630947,1.6187272867857418,-0.0027628257038060378,-0.0027628257038060378,1.0
2016-10-21,1.6670812035269742,1.6258924199077296,0.004426399172040574,0.004426399172040574,1.0
2016-10-22,1.7250087275529578,1.6823887213587978,0.03474787185137029,0.03474787185137029,1.0
2016-10-23,1.7204897464359672,1.6779813912729709,-0.0026196859440827946,-0.0026196859440827946,1.0
2016-10-24,1.7176885066792364,1.6752493620969613,-0.001628164168100188,-0.001628164168100188,1.0
2016-10-25,1.729104880027423,1.686383669682208,0.006646358349487569,0.006646358349487569,1.0
2016-10-26,1.7811656566383665,1.7371581741797468,0.03010851291456529,0.03010851291456529,1.0
2016-10-27,1.8266461625000079,1.7815149874996778,0.025534124629080113,0.025534124629080113,1.0
2016-10-28,1.82331638694012,1.7782674811206476,-0.0018228902938325353,-0.0018228902938325353,1.0
2016-10-29,1.887612767394143,1.840975282868115,0.035263424885861205,0.035263424885861205,1.0
2016-10-30,1.843030772397868,1.7974947807933193,-0.023618188945511598,-0.023618188945511598,1.0
2016-10-31,1.8416830060998182,1.7961803139256165,-0.0007312771540414209,-0.0007312771540414209,1.0
2016-11-01,1.931005556833315,1.8832959612361144,0.0485005022241356,0.0485005022241356,1.0
2016-11-02,1.9677387951527114,1.9191216268460527,0.019022854796770128,0.019022854796770128,1.0
2016-11-03,1.823448520890909,1.7783963504214026,-0.07332796132151498,-0.07332796132151498,1.0
2016-11-04,1.8665770424285029,1.8204592901878915,0.023652173913043528,0.023652173913043528,1.0
2016-11-05,1.868347637369078,1.8221861388180107,0.0009485785479668163,0.0009485785479668163,1.0
2016-11-06,1.8948537078973904,1.8480373205494987,0.01418690504816178,0.01418690504816178,1.0
2016-11-07,1.8668413103300807,1.8207170287894017,-0.014783409109927259,-0.014783409109927259,1.0
2016-11-08,1.879341182074739,1.832908064640841,0.0066957334163813,0.0066957334163813,1.0
2016-11-09,1.9052922900097373,1.8582179953091575,0.013808619841102487,0.013808619841102487,1.0
2016-11-10,1.883992297142519,1.8374442640274233,-0.011179383330790493,-0.011179383330790493,1.0
2016-11-11,1.8945365864154966,1.8477280342276863,0.0055967793971187785,0.0055967793971187785,1.0
2016-11-12,1.8618466469902495,1.815845769220856,-0.017254847259031925,-0.017254847259031925,1.0
2016-11-13,1.8604724539020419,1.8145055284930023,-0.0007380807062864481,-0.0007380807062864481,1.0
2016-11-14,1.8718624004600708,1.8256140622180985,0.006122072129657319,0.006122072129657319,1.0
2016-11-15,1.8823538361527326,1.835846284698059,0.005604811384684716,0.005604811384684716,1.0
2016-11-16,1.9551860698277377,1.9068790432743112,0.03869210574344728,0.03869210574344728,1.0
2016-11-17,1.9310319836234726,1.8833217350962654,-0.012353855511252232,-0.012353855511252232,1.0
2016-11-18,1.9781509504749,1.9292765277455604,0.024400925127615603,0.024400925127615603,1.0
2016-11-19,1.9840441246800984,1.935024098559241,0.0029791327116788224,0.0029791327116788224,1.0
2016-11-20,1.9344146127636763,1.8866207891955977,-0.02501431863287018,-0.02501431863287018,1.0
2016-11-21,1.9460688272232836,1.897987061522204,0.006024672468203152,0.006024672468203152,1.0
2016-11-22,1.9731827139252265,1.9244310420371658,0.01393264530146654,0.01393264530146654,1.0
2016-11-23,1.959599343784097,1.911183277919534,-0.0068839900356253425,-0.0068839900356253425,1.0
2016-11-24,1.95027068685838,1.9020851052862187,-0.0047604919624554265,-0.0047604919624554265,1.0
2016-11-25,1.9548953751360019,1.9065955308126499,0.0023713058442527135,0.0023713058442527135,1.0
